/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                   |   pred_acc |   val_acc |   epoch | backend    | classifier     |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                                                                                                                                             |
| ('2018-01-08_17-18-00-247898', 2) |      0.668 |     0.682 |      12 | tensorflow | LSTM_05conc    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1536.698 | ['--classifier', 'LSTM_05conc']                                                                                                                                                                                                                  |
| ('2017-12-12_23-46-51-713718', 2) |      0.668 |     0.694 |       9 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   216.819 | ['--runs', '5', '--pre_seed', '1', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                              |
| ('2018-01-08_19-34-41-046739', 3) |      0.668 |     0.661 |      14 | tensorflow | LSTM_05dot     |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   553.248 | ['--patience', '5', '--classifier', 'LSTM_05dot']                                                                                                                                                                                                |
| ('2017-12-13_00-01-51-104817', 1) |      0.668 |     0.665 |      13 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | logcosh                        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   325.499 | ['--runs', '5', '--loss', 'logcosh', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                            |
| ('2018-01-09_20-06-37-634172', 1) |      0.668 |     0.649 |       9 | tensorflow | ATT_LSTM_03d   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   881.228 | ['--patience', '5', '--classifier', 'ATT_LSTM_03d']                                                                                                                                                                                              |
| ('2018-01-09_20-06-37-634172', 2) |      0.668 |     0.640 |      11 | tensorflow | ATT_LSTM_03d   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1075.526 | ['--patience', '5', '--classifier', 'ATT_LSTM_03d']                                                                                                                                                                                              |
| ('2017-12-13_00-10-48-149584', 4) |      0.668 |     0.669 |       5 | tensorflow | LSTM_01        |              300 |       100 |          64 | elu           | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   133.951 | ['--runs', '5', '--activation1', 'elu', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                         |
| ('2017-12-12_23-46-52-329625', 3) |      0.668 |     0.686 |       6 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |   169.639 | ['--runs', '5', '--embedding', 'ftx_pf_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                     |
| ('2017-12-12_23-46-51-722614', 5) |      0.668 |     0.669 |       5 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.600 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   155.650 | ['--runs', '5', '--dropout', '0.6', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                             |
| ('2017-12-12_23-46-52-432775', 3) |      0.668 |     0.678 |      11 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   256.144 | ['--runs', '5', '--optimizer', 'adagrad', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                       |
| ('2017-12-13_00-11-13-228506', 2) |      0.668 |     0.694 |      10 | tensorflow | LSTM_01        |              300 |       100 |          64 | selu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   236.497 | ['--runs', '5', '--activation1', 'selu', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                        |
| ('2017-12-12_23-46-52-329625', 2) |      0.668 |     0.682 |      14 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |   347.546 | ['--runs', '5', '--embedding', 'ftx_pf_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                     |
| ('2018-01-09_20-52-29-167767', 1) |      0.668 |     0.653 |      11 | tensorflow | LSTM_00        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   776.146 | ['--patience', '5', '--classifier', 'LSTM_00']                                                                                                                                                                                                   |
| ('2017-12-12_23-46-50-351700', 5) |      0.668 |     0.669 |       8 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   207.341 | ['--runs', '5', '--pre_seed', '5', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                              |
| ('2017-12-10_01-29-45-317777', 1) |      0.668 |     0.674 |       8 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | mean_squared_logarithmic_error |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   733.936 | ['main.py', '--runs', '5', '--loss', 'mean_squared_logarithmic_error', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                             |
| ('2017-12-12_23-46-49-396803', 2) |      0.668 |     0.669 |       5 | tensorflow | LSTM_01        |              300 |       100 |         128 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   149.545 | ['--runs', '5', '--lstm_size', '128', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                           |
| ('2018-01-09_21-59-52-641569', 2) |      0.668 |     0.645 |      12 | tensorflow | ATT_LSTM_03b   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   646.249 | ['--runs', '8', '--patience', '5', '--classifier', 'ATT_LSTM_03b']                                                                                                                                                                               |
| ('2017-12-12_23-46-49-398746', 2) |      0.668 |     0.690 |      10 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq     |          nan |      3 |   260.192 | ['--runs', '5', '--embedding', 'd2v_pf', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                        |
| ('2017-12-12_23-46-49-398214', 2) |      0.668 |     0.657 |       8 | tensorflow | LSTM_01        |              300 |       100 |         188 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   386.323 | ['--runs', '5', '--lstm_size', '188', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                           |
| ('2017-12-09_01-08-19-866191', 4) |      0.668 |     0.645 |       5 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.200 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   505.178 | nan                                                                                                                                                                                                                                              |
| ('2018-01-06_03-30-08-255685', 2) |      0.668 |     0.678 |       9 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300               |          nan |      3 |   589.432 | ['--embedding', 'ce_sg_i20_300', '--epochs', '40']                                                                                                                                                                                               |
| ('2018-01-06_14-31-41-982078', 3) |      0.668 |     0.686 |      11 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   321.810 | ['--embedding', 'w2v', '--epochs', '40']                                                                                                                                                                                                         |
| ('2017-12-12_23-46-49-685760', 2) |      0.668 |     0.690 |      12 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText               |          nan |      3 |   300.497 | ['--runs', '5', '--embedding', 'ftx', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                           |
| ('2017-12-09_12-43-03-128881', 2) |      0.668 |     0.694 |      10 | Theano     | LSTM_01        |              300 |        25 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   337.269 | nan                                                                                                                                                                                                                                              |
| ('2018-01-07_04-06-43-731545', 2) |      0.668 |     0.665 |       9 | tensorflow | CNN_LSTM_01    |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   223.742 | ['--patience', '3', '--classifier', 'CNN_LSTM_01']                                                                                                                                                                                               |
| ('2017-12-09_20-25-52-559173', 1) |      0.668 |     0.669 |      12 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          256 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   538.225 | nan                                                                                                                                                                                                                                              |
| ('2017-12-12_23-46-50-158894', 4) |      0.668 |     0.694 |      10 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.400 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   277.503 | ['--runs', '5', '--dropout', '0.4', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                             |
| ('2017-12-10_01-29-43-116198', 3) |      0.668 |     0.649 |      13 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   948.841 | ['main.py', '--runs', '5', '--pre_seed', '8', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                      |
| ('2018-01-06_22-52-32-049368', 1) |      0.668 |     0.674 |      11 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   459.184 | []                                                                                                                                                                                                                                               |
| ('2017-12-12_23-46-50-046937', 2) |      0.668 |     0.678 |      15 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adamax      | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   362.718 | ['--runs', '5', '--optimizer', 'adamax', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                        |
| ('2017-12-12_23-46-50-579785', 3) |      0.668 |     0.657 |       9 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          128 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   159.270 | ['--runs', '5', '--batch_size', '128', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                          |
| ('2017-12-10_01-29-44-284720', 3) |      0.668 |     0.694 |      13 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |  1029.291 | ['main.py', '--runs', '5', '--embedding', 'ftx_pf_lc', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                             |
| ('2017-12-10_01-29-43-733919', 5) |      0.668 |     0.678 |       8 | Theano     | LSTM_01        |              300 |       100 |          64 | elu           | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   638.065 | ['main.py', '--runs', '5', '--activation1', 'elu', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                 |
| ('2017-12-10_01-29-43-821365', 2) |      0.668 |     0.665 |      13 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc  |          nan |      3 |   936.169 | ['main.py', '--runs', '5', '--embedding', 'd2v_pf_lc', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                             |
| ('2017-12-12_23-46-50-245741', 2) |      0.668 |     0.649 |       4 | tensorflow | LSTM_01        |              300 |       100 |         256 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   377.578 | ['--runs', '5', '--lstm_size', '256', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                           |
| ('2018-01-06_03-16-07-689259', 3) |      0.668 |     0.669 |      14 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_sg_300                      |          nan |      3 |  1056.499 | ['--embedding', 'ce_sg_300', '--epochs', '40']                                                                                                                                                                                                   |
| ('2018-01-07_02-05-14-348855', 3) |      0.668 |     0.642 |      17 | tensorflow | LSTM_01        |              300 |       125 |          64 | relu          | sigmoid       | adam        | mean_squared_logarithmic_error |           64 |     0.800 |    0.400 | embeddings_cache_file_dict2vec_prov_freq_lc  |          nan |      3 |   314.241 | ['--epochs', '40', '--embedding', 'd2v_pf_lc', '--lstm_size', '64', '--loss', 'mean_squared_logarithmic_error', '--padding', '125', '--batch_size', '64', '--optimizer', 'adam', '--vsplit', '0.4', '--activation1', 'relu', '--dropout', '0.8'] |
| ('2018-01-07_01-51-55-304775', 1) |      0.668 |     0.682 |      14 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   310.112 | ['--dense_factor', '4']                                                                                                                                                                                                                          |
| ('2017-12-09_12-43-03-128881', 1) |      0.668 |     0.649 |      12 | Theano     | LSTM_01        |              300 |        25 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   373.745 | nan                                                                                                                                                                                                                                              |
| ('2017-12-12_23-46-51-697115', 4) |      0.668 |     0.665 |       5 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |            8 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   325.449 | ['--runs', '5', '--batch_size', '8', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                            |
| ('2018-01-07_22-52-41-208327', 2) |      0.668 |     0.653 |      16 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   369.949 | []                                                                                                                                                                                                                                               |
| ('2017-12-12_23-46-51-711132', 1) |      0.668 |     0.698 |       9 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   212.885 | ['--runs', '5', '--pre_seed', '2', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                              |
| ('2017-12-13_00-13-14-138933', 4) |      0.668 |     0.690 |       5 | tensorflow | LSTM_01        |              300 |       100 |          64 | linear        | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   137.091 | ['--runs', '5', '--activation1', 'linear', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                      |
| ('2017-12-10_01-28-44-137552', 1) |      0.668 |     0.661 |       9 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   726.356 | ['main.py', '--runs', '5', '--pre_seed', '2', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                      |
| ('2017-12-10_01-29-41-180077', 5) |      0.668 |     0.678 |       8 | Theano     | LSTM_01        |              300 |       100 |          64 | elu           | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   668.154 | ['main.py', '--runs', '5', '--activation1', 'elu', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                 |
| ('2017-12-13_00-13-45-284692', 4) |      0.668 |     0.678 |       5 | tensorflow | LSTM_01        |              300 |       100 |          64 | elu           | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   138.175 | ['--runs', '5', '--activation1', 'elu', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                         |
| ('2017-12-13_00-13-45-284692', 3) |      0.668 |     0.678 |       6 | tensorflow | LSTM_01        |              300 |       100 |          64 | elu           | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   154.177 | ['--runs', '5', '--activation1', 'elu', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                         |
| ('2017-12-10_01-28-44-137141', 2) |      0.668 |     0.694 |       7 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   589.126 | ['main.py', '--runs', '5', '--pre_seed', '1', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                      |
| ('2017-12-12_23-46-50-579785', 5) |      0.665 |     0.657 |      12 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          128 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   220.544 | ['--runs', '5', '--batch_size', '128', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                          |
| ('2017-12-13_00-15-44-492413', 2) |      0.665 |     0.674 |       8 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      0 |   194.211 | ['--runs', '5', '--rich', '0', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                                  |
| ('2017-12-09_20-25-52-448863', 5) |      0.665 |     0.645 |       6 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   714.601 | nan                                                                                                                                                                                                                                              |
| ('2017-12-10_01-29-44-220587', 3) |      0.665 |     0.665 |       9 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq     |          nan |      3 |   727.584 | ['main.py', '--runs', '5', '--embedding', 'ftx_pf', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                |
| ('2017-12-13_00-15-41-941946', 1) |      0.665 |     0.641 |       9 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.500 | embeddings_cache_file_word2vec               |          nan |      3 |   144.968 | ['--runs', '5', '--vsplit', '0.5', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                              |
| ('2017-12-10_01-29-44-165403', 5) |      0.665 |     0.690 |      11 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc2 |          nan |      3 |   853.558 | ['main.py', '--runs', '5', '--embedding', 'd2v_pf_lc2', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                            |
| ('2017-12-09_01-08-19-866011', 1) |      0.665 |     0.682 |       5 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.600 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   552.165 | nan                                                                                                                                                                                                                                              |
| ('2017-12-13_00-07-42-083315', 2) |      0.665 |     0.690 |      14 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | mean_absolute_error            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   316.912 | ['--runs', '5', '--loss', 'mean_absolute_error', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                |
| ('2017-12-09_01-08-19-865915', 1) |      0.665 |     0.698 |       4 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   509.066 | nan                                                                                                                                                                                                                                              |
| ('2017-12-12_23-46-51-710950', 1) |      0.665 |     0.682 |       8 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   188.575 | ['--runs', '5', '--pre_seed', '3', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                              |
| ('2018-01-06_23-46-12-836283', 4) |      0.665 |     0.656 |      12 | tensorflow | LSTM_01        |              300 |        47 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.400 | embeddings_cache_file_word2vec               |          nan |      3 |   241.426 | ['--padding', '47', '--runs', '5', '--vsplit', '0.4']                                                                                                                                                                                            |
| ('2017-12-10_01-29-45-628609', 4) |      0.665 |     0.668 |      15 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.400 | embeddings_cache_file_word2vec               |          nan |      3 |   896.776 | ['main.py', '--runs', '5', '--vsplit', '0.4', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                      |
| ('2017-12-13_00-08-52-789707', 1) |      0.665 |     0.674 |      11 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | mean_squared_logarithmic_error |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   247.623 | ['--runs', '5', '--loss', 'mean_squared_logarithmic_error', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                     |
| ('2017-12-13_00-12-26-999100', 2) |      0.665 |     0.674 |       4 | tensorflow | LSTM_01        |              300 |       100 |          64 | sigmoid       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   104.421 | ['--runs', '5', '--activation1', 'sigmoid', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                     |
| ('2018-01-09_21-59-52-641569', 7) |      0.665 |     0.620 |      11 | tensorflow | ATT_LSTM_03b   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   327.933 | ['--runs', '8', '--patience', '5', '--classifier', 'ATT_LSTM_03b']                                                                                                                                                                               |
| ('2017-12-13_00-15-56-258576', 2) |      0.665 |     0.674 |       8 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      2 |   193.828 | ['--runs', '5', '--rich', '2', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                                  |
| ('2017-12-12_23-46-49-961385', 2) |      0.665 |     0.665 |      10 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   237.555 | ['--runs', '5', '--batch_size', '32', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                           |
| ('2017-12-10_01-29-41-134691', 2) |      0.665 |     0.711 |       8 | Theano     | LSTM_01        |              300 |       100 |          64 | tanh          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   653.505 | ['main.py', '--runs', '5', '--activation1', 'tanh', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                |
| ('2017-12-12_23-46-52-183852', 2) |      0.665 |     0.674 |       8 | tensorflow | LSTM_01        |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   111.358 | ['--runs', '5', '--padding', '50', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                              |
| ('2017-12-10_01-28-44-137552', 4) |      0.665 |     0.657 |       6 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   539.828 | ['main.py', '--runs', '5', '--pre_seed', '2', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                      |
| ('2018-01-06_21-22-17-470221', 3) |      0.665 |     0.674 |      14 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc  |          nan |      3 |  1081.185 | ['--embedding', 'd2v_pf_lc', '--epochs', '40']                                                                                                                                                                                                   |
| ('2017-12-12_23-46-51-848544', 2) |      0.665 |     0.674 |       8 | tensorflow | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   195.436 | ['--runs', '5', '--padding', '100', '--out_path', '/scratch_gs/funkea/semeval/out/']                                                                                                                                                             |
| ('2017-12-10_01-29-41-162434', 5) |      0.665 |     0.678 |      11 | Theano     | LSTM_01        |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   871.999 | ['main.py', '--runs', '5', '--pre_seed', '6', '--save_path', '/scratch_gs/funkea/semeval/']                                                                                                                                                      |
| ('2018-01-11_00-21-37-878888', 3) |      0.665 |     0.632 |      15 | tensorflow | CNN_01         |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   375.613 | ['--classifier', 'CNN_01']                                                                                                                                                                                                                       |
