/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                      |
| ('2018-01-22_14-39-54-970226', 6)  |      0.671 |     0.674 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.250 | embeddings_cache_file_word2vec               |          nan |      3 |   463.957 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.25', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-58-175999', 8)  |      0.671 |     0.682 |       9 | tensorflow | LSTM_05add   |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   276.109 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_14-23-53-197547', 6)  |      0.671 |     0.657 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | softmax       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   405.335 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'softmax', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_21-08-58-138740', 4)  |      0.671 |     0.657 |       7 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   340.936 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '16', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_21-08-58-159151', 8)  |      0.671 |     0.682 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   339.883 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '32', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_22-34-44-506288', 8)  |      0.671 |     0.682 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      2 |   337.512 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '2', '--emb_dir', '../embeddings/']                              |
| ('2018-01-22_21-08-58-140668', 1)  |      0.671 |     0.674 |      20 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           64 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   473.463 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '64', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_22-04-19-003271', 9)  |      0.668 |     0.702 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | tanh          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   355.522 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'tanh', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_21-09-10-040157', 2)  |      0.668 |     0.649 |       6 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   195.475 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'binary_crossentropy', '--emb_dir', '../embeddings/']            |
| ('2018-01-22_21-08-58-167133', 10) |      0.668 |     0.661 |       9 | tensorflow | LSTM_05add   |              300 |       150 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   486.354 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '150', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-18-50-343086', 8)  |      0.668 |     0.668 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.300 | embeddings_cache_file_word2vec               |          nan |      3 |   445.987 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.3', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_14-26-24-411811', 6)  |      0.668 |     0.649 |      12 | tensorflow | LSTM_05add   |              300 |       100 |          64 | tanh          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   418.002 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'tanh', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_21-08-58-176927', 4)  |      0.668 |     0.669 |      11 | tensorflow | LSTM_05add   |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   220.673 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '50', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_13-59-28-979940', 2)  |      0.668 |     0.657 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.300 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   284.531 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.3', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-58-993478', 8)  |      0.668 |     0.649 |       8 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.400 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   314.747 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.4', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-18-50-343086', 10) |      0.668 |     0.678 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.300 | embeddings_cache_file_word2vec               |          nan |      3 |   412.319 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.3', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_21-08-58-175508', 6)  |      0.668 |     0.694 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   367.675 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '100', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_13-59-28-969949', 5)  |      0.668 |     0.661 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | logcosh                        |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   390.350 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'logcosh', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_21-08-58-176927', 8)  |      0.668 |     0.665 |      12 | tensorflow | LSTM_05add   |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   272.558 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '50', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_14-26-25-780837', 5)  |      0.668 |     0.690 |       8 | tensorflow | LSTM_05add   |              300 |       100 |          64 | softsign      | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   275.738 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'softsign', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_21-08-58-128726', 4)  |      0.668 |     0.669 |      16 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec               |          nan |      3 |   515.740 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_22-10-54-772161', 1)  |      0.668 |     0.669 |       8 | tensorflow | LSTM_05add   |              300 |       100 |          64 | linear        | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   246.211 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'linear', '--emb_dir', '../embeddings/']                  |
| ('2018-01-22_21-08-58-176927', 9)  |      0.668 |     0.698 |      12 | tensorflow | LSTM_05add   |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   264.611 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '50', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_21-08-58-175508', 4)  |      0.668 |     0.694 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   415.652 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '100', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-08-10-705231', 7)  |      0.668 |     0.636 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | sigmoid       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   378.636 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'sigmoid', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_13-59-28-949314', 2)  |      0.668 |     0.657 |       7 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   224.424 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '1.0', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-04-19-003271', 3)  |      0.668 |     0.690 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | tanh          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   349.670 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'tanh', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_21-44-34-962165', 8)  |      0.668 |     0.665 |      10 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   358.966 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'relu', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_22-18-42-322812', 5)  |      0.668 |     0.694 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.250 | embeddings_cache_file_word2vec               |          nan |      3 |   385.245 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.25', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-04-19-003271', 1)  |      0.668 |     0.657 |       8 | tensorflow | LSTM_05add   |              300 |       100 |          64 | tanh          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   248.174 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'tanh', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_22-11-32-495159', 6)  |      0.668 |     0.694 |       8 | tensorflow | LSTM_05add   |              300 |       100 |          64 | elu           | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   280.855 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'elu', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_22-15-27-505537', 5)  |      0.668 |     0.669 |      10 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   330.275 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.1', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_14-39-54-970226', 2)  |      0.668 |     0.669 |      12 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.250 | embeddings_cache_file_word2vec               |          nan |      3 |   363.721 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.25', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_14-45-59-080584', 5)  |      0.668 |     0.645 |      19 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.500 | embeddings_cache_file_word2vec               |          nan |      3 |   433.358 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.5', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_21-08-58-865330', 6)  |      0.668 |     0.690 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   424.713 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adam', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_21-08-58-174170', 8)  |      0.668 |     0.707 |       6 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.600 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   245.978 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.6', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_14-46-01-698409', 1)  |      0.668 |     0.631 |      18 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.600 | embeddings_cache_file_word2vec               |          nan |      3 |   418.744 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.6', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_21-50-41-870373', 7)  |      0.668 |     0.665 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | elu           | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   319.191 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'elu', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_22-18-12-243989', 4)  |      0.668 |     0.678 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.150 | embeddings_cache_file_word2vec               |          nan |      3 |   289.838 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.15', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_14-37-56-585704', 1)  |      0.668 |     0.702 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.200 | embeddings_cache_file_word2vec               |          nan |      3 |   423.848 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.2', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_21-08-57-356999', 8)  |      0.668 |     0.653 |      16 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   510.036 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adagrad', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_14-33-55-056709', 6)  |      0.668 |     0.682 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   449.773 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.1', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_14-46-01-698409', 7)  |      0.668 |     0.632 |      20 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.600 | embeddings_cache_file_word2vec               |          nan |      3 |   450.359 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.6', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_21-08-58-176268', 2)  |      0.668 |     0.686 |      11 | tensorflow | LSTM_05add   |              300 |        25 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   125.895 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '25', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_21-08-58-174170', 7)  |      0.668 |     0.698 |      12 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.600 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   407.566 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.6', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-57-811722', 10) |      0.668 |     0.682 |      17 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adamax      | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   573.493 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adamax', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_21-08-58-133145', 9)  |      0.668 |     0.640 |      10 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.200 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   378.268 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.2', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-50-41-870373', 1)  |      0.668 |     0.678 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | elu           | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   335.297 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'elu', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_21-08-58-176268', 8)  |      0.668 |     0.649 |      10 | tensorflow | LSTM_05add   |              300 |        25 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   179.475 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '25', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_21-08-58-168226', 3)  |      0.668 |     0.690 |      12 | tensorflow | LSTM_05add   |              300 |       100 |          96 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   410.874 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_21-50-25-670481', 1)  |      0.668 |     0.707 |      19 | tensorflow | LSTM_05add   |              300 |       100 |          64 | softmax       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   574.816 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'softmax', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_21-08-57-811722', 2)  |      0.668 |     0.645 |      14 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adamax      | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   423.474 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adamax', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_21-08-58-217576', 2)  |      0.668 |     0.682 |       8 | tensorflow | LSTM_05add   |              300 |       250 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   579.352 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '250', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_21-08-58-941154', 10) |      0.668 |     0.707 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |   413.291 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ftx_pf_lc', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_21-08-58-943656', 8)  |      0.668 |     0.682 |       5 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.500 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   219.395 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.5', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-19-50-661899', 9)  |      0.668 |     0.651 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.350 | embeddings_cache_file_word2vec               |          nan |      3 |   419.817 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.35', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-18-32-117022', 4)  |      0.668 |     0.694 |      14 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.200 | embeddings_cache_file_word2vec               |          nan |      3 |   413.725 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.2', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_13-59-28-430803', 5)  |      0.668 |     0.690 |      11 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   364.219 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '32', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_22-21-29-491865', 1)  |      0.668 |     0.631 |      18 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.600 | embeddings_cache_file_word2vec               |          nan |      3 |   341.352 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.6', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_13-59-27-465034', 4)  |      0.668 |     0.661 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.800 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   304.201 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_13-59-27-515686', 3)  |      0.668 |     0.702 |       9 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.600 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   295.875 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.6', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-34-44-506288', 3)  |      0.668 |     0.661 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      2 |   463.370 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '2', '--emb_dir', '../embeddings/']                              |
| ('2018-01-22_23-08-00-725646', 7)  |      0.668 |     0.661 |      13 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_100            |          nan |      3 |   326.702 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_100', '--emb_dir', '../embeddings/']          |
| ('2018-01-22_13-59-28-793410', 1)  |      0.668 |     0.669 |       7 | tensorflow | LSTM_05add   |              300 |        25 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |    90.444 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '25', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_13-59-28-633229', 1)  |      0.668 |     0.682 |       9 | tensorflow | LSTM_05add   |              300 |       200 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   523.533 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '200', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_22-21-29-491865', 4)  |      0.668 |     0.625 |      15 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.600 | embeddings_cache_file_word2vec               |          nan |      3 |   318.219 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.6', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_13-59-27-460899', 3)  |      0.668 |     0.665 |      12 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   370.786 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adagrad', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_22-33-35-098607', 2)  |      0.668 |     0.707 |      13 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      1 |   400.134 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '1', '--emb_dir', '../embeddings/']                              |
| ('2018-01-22_23-08-05-760648', 9)  |      0.668 |     0.686 |      20 | tensorflow | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_100_lc         |          nan |      3 |   474.581 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_100_lc', '--emb_dir', '../embeddings/']       |
| ('2018-01-22_22-21-45-053583', 4)  |      0.668 |     0.622 |      17 | tensorflow | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.700 | embeddings_cache_file_word2vec               |          nan |      3 |   312.902 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.7', '--emb_dir', '../embeddings/']                          |
