/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend    | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                       |
| ('2018-01-22_17-10-42-738992', 2)  |      0.661 |     0.707 |      12 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   401.136 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adagrad', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_16-58-54-202614', 1)  |      0.661 |     0.690 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   377.595 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '1.0', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-15-49-937316', 4)  |      0.661 |     0.669 |      18 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq     |          nan |      3 |   653.387 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_17-02-40-138818', 9)  |      0.661 |     0.719 |      20 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          512 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   732.152 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '512', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_18-50-20-164471', 4)  |      0.661 |     0.665 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | softplus      | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   189.308 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--activation1', 'softplus', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_16-58-52-771565', 5)  |      0.661 |     0.690 |       7 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.300 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   300.650 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.3', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-54-202486', 4)  |      0.661 |     0.678 |      12 | tensorflow | LSTM_05conc  |              300 |       175 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   713.810 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '175', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-783734', 8)  |      0.661 |     0.690 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   284.645 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.7', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-616876', 2)  |      0.661 |     0.657 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |         128 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   361.730 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '128', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-647694', 5)  |      0.661 |     0.657 |      13 | tensorflow | LSTM_05conc  |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   318.625 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '50', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-58-52-647694', 1)  |      0.661 |     0.678 |       6 | tensorflow | LSTM_05conc  |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   158.459 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '50', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-58-52-621441', 7)  |      0.661 |     0.645 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.100 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   274.854 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.1', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-544438', 2)  |      0.661 |     0.694 |      11 | tensorflow | LSTM_05conc  |              300 |        25 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   203.711 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '25', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-58-52-783734', 1)  |      0.661 |     0.661 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   210.215 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.7', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-541761', 8)  |      0.661 |     0.694 |      13 | tensorflow | LSTM_05conc  |              300 |       200 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   839.863 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '200', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-680192', 9)  |      0.661 |     0.690 |      13 | tensorflow | LSTM_05conc  |              300 |       150 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   687.812 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '150', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-590214', 1)  |      0.661 |     0.674 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   253.289 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.9', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-547665', 10) |      0.661 |     0.682 |      14 | tensorflow | LSTM_05conc  |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   435.799 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-58-52-620242', 4)  |      0.661 |     0.640 |      19 | tensorflow | LSTM_05conc  |              300 |       100 |           8 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   599.180 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-694231', 4)  |      0.658 |     0.653 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.800 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   358.224 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_17-02-25-073429', 1)  |      0.658 |     0.669 |      14 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          256 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   422.556 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '256', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_18-20-44-519768', 4)  |      0.658 |     0.686 |      14 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc  |          nan |      3 |   467.346 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf_lc', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_16-58-54-742324', 7)  |      0.658 |     0.678 |      11 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   535.772 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '16', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-675379', 3)  |      0.658 |     0.669 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.600 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   412.826 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.6', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-44-16-493303', 2)  |      0.658 |     0.674 |      13 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   425.738 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--activation1', 'relu', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_16-58-54-742324', 9)  |      0.658 |     0.686 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   438.057 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '16', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-783734', 6)  |      0.658 |     0.682 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   295.175 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.7', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-54-742324', 10) |      0.658 |     0.702 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   441.926 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '16', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_17-00-24-451343', 6)  |      0.658 |     0.669 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           64 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   298.297 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '64', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-680192', 2)  |      0.658 |     0.690 |       9 | tensorflow | LSTM_05conc  |              300 |       150 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   568.619 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '150', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-27-31-083407', 5)  |      0.658 |     0.731 |      12 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc2 |          nan |      3 |   403.572 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx_pf_lc2', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_17-27-07-749215', 2)  |      0.658 |     0.682 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   309.756 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adam', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_16-58-52-771565', 8)  |      0.658 |     0.707 |      11 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.300 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   424.538 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.3', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-27-31-083407', 2)  |      0.658 |     0.719 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc2 |          nan |      3 |   295.206 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx_pf_lc2', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_16-58-52-647694', 10) |      0.658 |     0.682 |       9 | tensorflow | LSTM_05conc  |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   261.300 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '50', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_16-58-52-615478', 5)  |      0.658 |     0.640 |       5 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.400 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   243.947 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.4', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-620242', 7)  |      0.658 |     0.682 |      12 | tensorflow | LSTM_05conc  |              300 |       100 |           8 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   436.726 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-621441', 8)  |      0.658 |     0.640 |       4 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.100 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   215.547 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.1', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-541761', 4)  |      0.658 |     0.682 |       9 | tensorflow | LSTM_05conc  |              300 |       200 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   656.033 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '200', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-621441', 3)  |      0.658 |     0.711 |      19 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.100 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   673.040 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.1', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_17-10-42-738992', 6)  |      0.658 |     0.682 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   326.144 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adagrad', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_17-46-30-145146', 9)  |      0.658 |     0.674 |      18 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adamax      | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   617.922 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adamax', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_16-58-52-783734', 10) |      0.658 |     0.690 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   433.400 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.7', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-616876', 5)  |      0.658 |     0.690 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |         128 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   633.982 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '128', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-54-202614', 2)  |      0.658 |     0.624 |       3 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   129.301 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '1.0', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_17-46-30-145146', 5)  |      0.658 |     0.686 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adamax      | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   355.677 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adamax', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_17-10-42-738992', 10) |      0.658 |     0.715 |      12 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   449.584 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adagrad', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_17-10-42-720770', 5)  |      0.658 |     0.669 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | rmsprop     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   290.592 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'rmsprop', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_16-58-54-202528', 2)  |      0.658 |     0.682 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   457.447 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '64', '--emb_dir', '../embeddings/']                        |
| ('2018-01-22_17-46-30-145146', 1)  |      0.658 |     0.669 |      16 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adamax      | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   556.403 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adamax', '--emb_dir', '../embeddings/']                    |
| ('2018-01-22_17-10-42-720770', 2)  |      0.658 |     0.632 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | rmsprop     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   272.669 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'rmsprop', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_18-05-13-919689', 8)  |      0.658 |     0.657 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | nadam       | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   325.903 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'nadam', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_16-58-52-785922', 4)  |      0.658 |     0.653 |       4 | tensorflow | LSTM_05conc  |              300 |       100 |         188 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   481.173 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '188', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_18-48-03-881175', 2)  |      0.658 |     0.624 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | softmax       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   329.836 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--activation1', 'softmax', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_18-29-25-090023', 3)  |      0.655 |     0.682 |      13 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | categorical_hinge              |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   427.140 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--loss', 'categorical_hinge', '--emb_dir', '../embeddings/']              |
| ('2018-01-22_16-58-52-547665', 9)  |      0.655 |     0.665 |       9 | tensorflow | LSTM_05conc  |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   308.471 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '75', '--emb_dir', '../embeddings/']                          |
| ('2018-01-22_17-27-07-749215', 5)  |      0.655 |     0.620 |       9 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   316.133 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adam', '--emb_dir', '../embeddings/']                      |
| ('2018-01-22_16-58-54-742324', 3)  |      0.655 |     0.674 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           16 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   618.710 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--batch_size', '16', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_17-10-42-738992', 4)  |      0.655 |     0.694 |      13 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   443.670 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'adagrad', '--emb_dir', '../embeddings/']                   |
| ('2018-01-22_16-58-52-694231', 6)  |      0.655 |     0.661 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.800 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   405.896 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.8', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_18-26-44-978871', 5)  |      0.655 |     0.707 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |   354.235 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx_pf_lc', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_18-05-13-919689', 1)  |      0.655 |     0.678 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | nadam       | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   345.809 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--optimizer', 'nadam', '--emb_dir', '../embeddings/']                     |
| ('2018-01-22_18-26-44-978871', 1)  |      0.655 |     0.690 |      10 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText_prov_freq_lc  |          nan |      3 |   320.386 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx_pf_lc', '--emb_dir', '../embeddings/']                 |
| ('2018-01-22_18-24-11-292637', 2)  |      0.655 |     0.711 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_fastText               |          nan |      3 |   263.605 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'ftx', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_16-58-52-616876', 3)  |      0.655 |     0.678 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |         128 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   658.419 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--lstm_size', '128', '--emb_dir', '../embeddings/']                       |
| ('2018-01-22_18-22-11-919909', 4)  |      0.655 |     0.678 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc2 |          nan |      3 |   282.906 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--embedding', 'd2v_pf_lc2', '--emb_dir', '../embeddings/']                |
| ('2018-01-22_16-58-52-615478', 7)  |      0.655 |     0.690 |       8 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.400 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   367.709 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.4', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-541761', 1)  |      0.655 |     0.657 |       5 | tensorflow | LSTM_05conc  |              300 |       200 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   382.431 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--padding', '200', '--emb_dir', '../embeddings/']                         |
| ('2018-01-22_16-58-52-783734', 5)  |      0.655 |     0.661 |       6 | tensorflow | LSTM_05conc  |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.700 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |   290.404 | ['--runs', '10', '--classifier', 'LSTM_05conc', '--dropout', '0.7', '--emb_dir', '../embeddings/']                         |
